LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-870,LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,CHAMBER,CHAMBER
20240608,040142,160.168,1,1,1,47.1284,-99.2416,9.36,94.4762,447.335,11.2248,2.25582,0.259616,1.31757,0.992672,0,0.00179851,0.000487187,980.222,447.335,-1.40321,2,140,0.215,12.3
20240608,043142,160.189,1,1,1,47.1284,-99.2416,9.27,94.4762,449.626,11.1134,2.30735,0.265417,1.3406,0.991294,0,0.00195231,0.00075565,800.87,449.626,2.71981,2,140,0.215,12.2
20240608,050142,160.21,1,1,1,47.1284,-99.2416,8.96,94.4812,450.416,10.9444,2.26595,0.260301,1.36656,0.990154,0,0.00203526,0.000755806,794.818,450.416,1.21056,2,140,0.215,12.1
20240608,053142,160.23,1,1,1,47.1284,-99.2416,9.12,94.498,445.173,10.7616,2.3433,0.26924,1.39364,0.987713,0,0.00223102,0.00124415,661.577,445.173,0.490139,2,140,0.215,12
20240608,060142,160.251,1,1,1,47.1284,-99.2416,9.04,94.5173,445.455,10.8111,2.2305,0.256191,1.30947,0.992386,0,0.00173636,0.000903827,728.906,445.455,3.92941,2,140,0.214829,11.9
20240608,063142,160.272,1,1,1,47.1284,-99.2416,9.65,94.5462,439.965,11.3623,2.18983,0.252112,1.3738,0.990304,0,0.00200626,0.000509146,935.132,439.965,-1.48936,2,140,0.214337,11.8
20240608,070142,160.293,1,1,1,47.1284,-99.2416,11.11,94.5512,437.079,12.4086,2.36359,0.273811,1.34009,0.99072,0,0.00201784,0.0009776,717.164,437.079,-4.3699,2,140,0.214,11.8
20240608,073142,160.314,1,1,1,47.1284,-99.2416,12.8,94.5748,435.3,13.5851,2.32153,0.270786,1.30572,0.992828,0,0.00182485,0.000649984,851.905,435.3,0.610146,2,140,0.214,11.9
20240608,080142,160.335,1,1,1,47.1284,-99.2416,14.05,94.5967,436.524,14.9061,2.48633,0.291594,1.2892,0.993407,0,0.00187355,0.00072015,841.431,436.524,4.02549,2,140,0.214,12
20240608,083142,160.355,1,1,1,47.1284,-99.2416,16.46,94.6062,429.919,17.5564,2.65196,0.31445,1.27724,0.993939,0,0.00194945,0.000637848,922.905,429.919,0.638217,2,140,0.214,12.2497
20240608,090142,160.376,1,1,1,47.1284,-99.2416,18.46,94.6178,422.544,20.4579,2.90415,0.34773,1.25985,0.994162,0,0.00203353,0.00102627,761.374,422.544,3.07422,2,140,0.214669,12.6497
20240608,093142,160.397,1,1,1,47.1284,-99.2416,20.14,94.6417,422.034,18.5314,2.95818,0.355443,1.23444,0.995811,0,0.00188293,0.000380056,1357.27,422.034,1.46445,2,140,0.215,13.2
20240608,100142,160.418,1,1,1,47.1284,-99.2416,20.95,94.658,419.394,16.4355,3.21917,0.386937,1.23111,0.995762,0,0.00202374,0.000529575,1150.05,419.394,-3.14584,2,140,0.215,13.9
20240608,103142,160.439,1,1,1,47.1284,-99.2416,22.07,94.6432,418.537,17.214,3.71964,0.449237,1.19859,0.99648,0,0.00198389,0.00124992,777.948,418.537,0.895446,2,140,0.215,14.7497
20240608,110142,160.46,1,1,1,47.1284,-99.2416,23.28,94.6635,415.542,16.6338,3.92074,0.475052,1.2033,0.996297,0,0.00216561,0.00117512,819.798,415.542,-0.463782,2,140,0.215,15.7497
20240608,113142,160.48,1,1,1,47.1284,-99.2416,24.03,94.704,414.738,15.0891,3.84274,0.465863,1.16858,0.99802,0,0.00165995,0.000550924,1260.34,414.738,-2.74525,2,140,0.215,16.7829
20240608,120142,160.501,1,1,1,47.1284,-99.2416,24.26,94.6885,415.647,15.2779,4.25911,0.516913,1.16097,0.998055,0,0.00170695,0.00122028,839.249,415.647,3.8318,2,140,0.215669,17.7829
20240608,123142,160.522,1,1,1,47.1284,-99.2416,23.83,94.7185,414.139,12.8203,3.92621,0.474497,1.18262,0.997306,0,0.00189896,0.000908693,936.314,414.139,-0.862357,2,140,0.216,18.6
20240608,130142,160.543,1,1,1,47.1284,-99.2416,24.66,94.7165,414.684,12.6828,4.28951,0.519745,1.17857,0.997304,0,0.00202124,0.00119579,849.33,414.684,1.53284,2,140,0.216,19.1829
20240608,133142,160.564,1,1,1,47.1284,-99.2416,25.03,94.7393,414.319,11.6163,4.14373,0.502103,1.18256,0.997177,0,0.00201733,0.00109214,874.063,414.319,0.0396864,2,140,0.215,19.5
20240608,140142,160.585,1,1,1,47.1284,-99.2416,26.88,94.744,413.629,12.8828,4.34342,0.530182,1.17257,0.997598,0,0.00198014,0.00101705,934.924,413.629,-0.0875573,2,140,0.215,19.8
20240608,143142,160.605,1,1,1,47.1284,-99.2416,24.78,94.71,414.063,10.9499,4.17459,0.505234,1.1606,0.998107,0,0.00166918,0.00106583,888.091,414.063,1.60365,2,140,0.215,20.2
20240608,150142,160.626,1,1,1,47.1284,-99.2416,26.1,94.7233,412.852,11.9826,4.32188,0.525812,1.17947,0.997265,0,0.00206718,0.0011494,870.319,412.852,0.375316,2,140,0.215,20.1
20240608,153142,160.647,1,1,1,47.1284,-99.2416,26.12,94.7185,412.975,12.4286,3.93402,0.478924,1.19134,0.997316,0,0.00204676,0.000278346,2133.58,412.975,-6.84668,2,140,0.214,20.1
20240608,160142,160.668,1,1,1,47.1284,-99.2416,25.92,94.7132,414.087,12.1588,4.0954,0.498142,1.16747,0.997868,0,0.00176881,0.000934132,947.354,414.087,-0.193617,2,140,0.214,20
20240608,163142,160.689,1,1,1,47.1284,-99.2416,25.01,94.7258,411.54,11.7201,3.64443,0.441667,1.21459,0.996407,0,0.00215452,0.00040276,1508.14,411.54,-5.72913,2,140,0.213,19.6503
20240608,170142,160.71,1,1,1,47.1284,-99.2416,26.35,94.7473,412.23,11.833,3.9651,0.48263,1.19555,0.996551,0,0.00212353,0.00115489,830.13,412.23,-2.36944,2,140,0.213,19.2171
20240608,173142,160.73,1,1,1,47.1284,-99.2416,25.45,94.7605,412.829,10.7162,3.68758,0.446966,1.17667,0.997545,0,0.00172162,0.000830057,951.306,412.829,-1.03887,2,140,0.212,18.8503
20240608,180142,160.751,1,1,1,47.1284,-99.2416,24.84,94.743,412.522,10.7048,3.49131,0.422384,1.20314,0.996537,0,0.00193796,0.000799253,940.995,412.522,-2.2213,2,140,0.212,18.3834
20240608,183142,160.772,1,1,1,47.1284,-99.2416,23.73,94.7223,410.924,10.7382,3.23818,0.390388,1.22129,0.996001,0,0.00196404,0.000614599,1046.12,410.924,-3.3163,2,140,0.211,17.8
