LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-870,LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,CHAMBER,CHAMBER
20240601,040142,153.168,1,1,1,39.1007,-96.5632,16.81,96.704,467.966,19.5835,5.26693,0.737928,1.12306,0.998936,0,0.00184408,0.000995993,1208.86,467.966,2.9859,2,140,0.37,19.4
20240601,043142,153.189,1,1,1,39.1006,-96.5632,16.7,96.7077,450.953,19.5856,5.32037,0.745123,1.1318,0.99858,0,0.0021344,0.00110788,1123.52,450.953,6.92715,2,140,0.37,19.3
20240601,050142,153.21,1,1,1,39.1006,-96.5632,16.58,96.6933,450.258,19.5016,5.0935,0.713049,1.12541,0.998869,0,0.00185091,0.000922796,1222.96,450.258,2.82953,2,140,0.37,19.3
20240601,053141,153.23,1,1,1,39.1006,-96.5632,16.56,96.6895,449.067,19.42,5.19182,0.726715,1.12377,0.998929,0,0.00183265,0.000956036,1209.2,449.067,5.06959,2,140,0.37,19.2
20240601,060142,153.251,1,1,1,39.1006,-96.5632,16.65,96.7285,456.188,19.588,5.0146,0.701962,1.12501,0.998927,0,0.00182059,0.00068438,1481.88,456.188,3.24416,2,140,0.37,19.2
20240601,063141,153.272,1,1,1,39.1006,-96.5632,16.87,96.7048,477.135,19.8633,5.08268,0.712458,1.13126,0.998671,0,0.00202781,0.000833689,1331.72,477.135,5.04041,2,140,0.37,19.2
20240601,070142,153.293,1,1,1,39.1006,-96.5632,17.22,96.7373,452.257,20.6977,5.13372,0.720804,1.12124,0.998999,0,0.00175731,0.000943663,1216.09,452.257,3.12984,2,140,0.37,19.3
20240601,073142,153.314,1,1,1,39.1006,-96.5632,17.83,96.804,438.902,22.1808,5.14555,0.72458,1.12522,0.998794,0,0.00192054,0.00104262,1133.86,438.902,4.18325,2,140,0.37,19.4685
20240601,080142,153.335,1,1,1,39.1007,-96.5632,18.96,96.8272,427.878,24.1443,4.97901,0.705105,1.12726,0.998759,0,0.00194743,0.000782129,1329.4,427.878,3.83148,2,140,0.37,19.8
20240601,083142,153.355,1,1,1,39.1007,-96.5632,20.7,96.8518,412.351,24.1655,4.97112,0.707981,1.12466,0.998848,0,0.00190491,0.000677008,1458.1,412.351,3.90047,2,140,0.37,20.2685
20240601,090142,153.376,1,1,1,39.1007,-96.5632,21.26,96.8335,409.381,23.8021,5.11763,0.730158,1.12052,0.998971,0,0.0018337,0.000758099,1372.52,409.381,-1.20318,2,140,0.37,20.7
20240601,093142,153.397,1,1,1,39.1007,-96.5631,24.3,96.8398,406.119,24.9679,5.31512,0.767011,1.11337,0.999189,0,0.00170826,0.000790691,1376.17,406.119,1.96077,2,140,0.371,21.2
20240601,100142,153.418,1,1,1,39.1007,-96.5632,26.19,96.8743,398.005,27.7932,5.45093,0.793635,1.10782,0.999397,0,0.001574,0.000483315,2040.07,398.005,0.589342,2,140,0.371,21.8022
20240601,103142,153.439,1,1,1,39.1006,-96.5632,26.53,96.859,396.467,27.7316,5.80538,0.846319,1.1105,0.999296,0,0.00179998,0.000547342,1942.7,396.467,-0.282725,2,140,0.371,22.7707
20240601,110141,153.46,1,1,1,39.1006,-96.5632,27.38,96.9037,379.973,30.2623,6.04739,0.885907,1.11054,0.999258,0,0.00191985,0.00060112,1853.73,379.973,-3.16044,2,140,0.371331,23.3696
20240601,113141,153.48,1,1,1,39.1006,-96.5632,26.01,96.855,396.981,26.8255,5.99677,0.871887,1.10965,0.999334,0,0.00180607,0.00054509,1996.51,396.981,1.06334,2,140,0.372,24.332
20240601,120142,153.501,1,1,1,39.1006,-96.5632,25.63,96.8832,393.904,26.8745,6.07969,0.882598,1.11057,0.999269,0,0.00187994,0.000699079,1656.42,393.904,-1.14771,2,140,0.372,24.5354
20240601,123141,153.522,1,1,1,39.1006,-96.5632,27.48,96.926,397.695,28.7164,6.29104,0.920285,1.1074,0.999363,0,0.00185264,0.000631277,1855.51,397.695,6.14521,2,140,0.372,24.9348
20240601,130141,153.543,1,1,1,39.1006,-96.5632,26.92,96.9075,382.465,29.4311,6.32687,0.924463,1.10835,0.999333,0,0.00189257,0.000648932,1807.06,382.465,-0.648611,2,140,0.372,25.1
20240601,133141,153.564,1,1,1,39.1006,-96.5632,25.39,96.853,408.717,26.0645,6.26355,0.908044,1.1107,0.999295,0,0.00191987,0.000617121,1880.14,408.717,0.971855,2,140,0.372,26.5652
20240601,140141,153.585,1,1,1,39.1006,-96.5632,30.99,96.908,388.359,33.5293,6.70644,0.997477,1.10407,0.999459,0,0.00187117,0.000482526,2455.56,388.359,-3.25334,2,140,0.373,28.2044
20240601,143141,153.605,1,1,1,39.1006,-96.5632,30.11,96.869,395.488,30.4185,6.74403,0.997406,1.10538,0.99942,0,0.00190924,0.000623006,1996.45,395.488,-1.06051,2,140,0.373,28.9983
20240601,150141,153.626,1,1,1,39.1006,-96.5632,27.29,96.8217,409.017,27.4158,6.73323,0.984076,1.10873,0.999333,0,0.00199499,0.000711581,1791.96,409.017,-4.38873,2,140,0.372,28.2
20240601,153141,153.647,1,1,1,39.1006,-96.5632,26.72,96.794,390.089,29.354,6.85558,1.0023,1.10673,0.999396,0,0.00188919,0.000912506,1488.5,390.089,-4.79036,3,140,0.372,28.1
20240601,160141,153.668,1,1,1,39.1006,-96.5632,31.15,96.8075,394.16,30.9186,6.86758,1.02027,1.10673,0.999368,0,0.00201725,0.000711134,1828.87,394.16,-1.97042,2,140,0.372,29
20240601,163141,153.689,1,1,1,39.1006,-96.5632,31.61,96.7818,406.406,30.8961,7.00594,1.04274,1.10594,0.999406,0,0.00200516,0.00073609,1823,406.406,5.9032,2,140,0.372,29.3
20240601,170141,153.71,1,1,1,39.1006,-96.5632,28.87,96.7225,423.1,29.3962,6.73638,0.992699,1.11084,0.999325,0,0.00209966,0.000404572,2876.8,423.1,-0.164462,2,140,0.371,28.7652
20240601,173141,153.73,1,1,1,39.1006,-96.5632,29.36,96.7075,407.613,28.8546,7.08376,1.04508,1.10727,0.999395,0,0.00200469,0.000792972,1725.54,407.613,-0.603502,2,140,0.37,28.2
20240601,180142,153.751,1,1,1,39.1006,-96.5632,28.57,96.6708,401.883,26.8809,6.71316,0.986268,1.11051,0.999315,0,0.00203606,0.000683627,1844.58,401.883,-1.92673,2,140,0.369,27.7
20240601,183142,153.772,1,1,1,39.1006,-96.5632,27.68,96.6417,416.548,28.0838,6.51098,0.955287,1.11147,0.999326,0,0.00199274,0.000509999,2289.66,416.548,-4.04568,2,140,0.368331,27.0646
