LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-870,LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,CHAMBER,CHAMBER
20240531,040141,152.168,1,1,1,39.1006,-96.5632,17.74,96.774,432.538,20.4345,5.32751,0.748876,1.12574,0.998848,0,0.001993,0.000774798,1399.08,432.538,3.02715,2,140,0.375,19.4
20240531,043141,152.189,1,1,1,39.1006,-96.5632,17.56,96.7965,434.066,20.1478,5.13048,0.720397,1.12669,0.998822,0,0.00194956,0.000723714,1429.48,434.066,3.31137,2,140,0.375,19.4
20240531,050141,152.21,1,1,1,39.1006,-96.5632,17.3,96.7838,439.734,19.8853,5.17872,0.72641,1.12609,0.998843,0,0.00194112,0.000759171,1396.58,439.734,3.21841,2,140,0.375,19.3
20240531,053141,152.23,1,1,1,39.1006,-96.5632,17.38,96.784,438.331,20.0088,5.06476,0.71069,1.13011,0.99876,0,0.0020177,0.000517176,1812.51,438.331,4.01516,2,140,0.375,19.3
20240531,060141,152.251,1,1,1,39.1006,-96.5632,17.43,96.8418,452.537,20.3538,5.4353,0.76265,1.11567,0.99918,0,0.00169659,0.000859185,1340.18,452.537,3.18674,2,140,0.375,19.3
20240531,063141,152.272,1,1,1,39.1006,-96.5632,17.51,96.8838,479.029,20.5451,5.3546,0.751341,1.12656,0.998781,0,0.00205605,0.000778111,1444.62,479.029,2.91215,2,140,0.375,19.3
20240531,070141,152.293,1,1,1,39.1006,-96.5632,17.79,96.9317,455.149,20.9706,5.41203,0.760043,1.12427,0.998847,0,0.00202547,0.000788609,1418.92,455.149,5.909,2,140,0.375,19.3
20240531,073141,152.314,1,1,1,39.1006,-96.5632,18.61,96.9798,445.133,21.8613,5.35889,0.755078,1.11616,0.999146,0,0.0017619,0.000577571,1752.47,445.133,-1.24873,2,140,0.375,19.5
20240531,080141,152.335,1,1,1,39.1006,-96.5632,19.45,96.9833,438.147,22.7629,5.42702,0.767534,1.12195,0.998964,0,0.00200382,0.00045884,2110.92,438.147,3.31725,2,140,0.375,19.8287
20240531,083141,152.355,1,1,1,39.1006,-96.5632,19.41,96.988,433.041,22.1735,5.71667,0.807823,1.11548,0.999128,0,0.00187403,0.000763741,1490.76,433.041,4.41872,2,140,0.375,20.1
20240531,090141,152.376,1,1,1,39.1006,-96.5632,20.4,96.9995,432.002,22.9668,5.61602,0.796888,1.11581,0.999145,0,0.00187762,0.000520903,1961.82,432.002,4.14723,2,140,0.375,20.4
20240531,093141,152.397,1,1,1,39.1006,-96.5632,20.89,96.9632,423.552,23.3025,6.05298,0.860912,1.10529,0.999477,0,0.00153623,0.000828071,1463.21,423.552,3.92246,2,140,0.375,20.8
20240531,100141,152.418,1,1,1,39.1006,-96.5632,21.7,96.9215,422.035,23.8023,6.1724,0.881151,1.1172,0.999078,0,0.00212039,0.000677929,1721.8,422.035,3.52497,2,140,0.375,21.2
20240531,103142,152.439,1,1,1,39.1007,-96.5632,21.9,96.8838,415.879,23.5173,6.29135,0.898827,1.10713,0.999431,0,0.00168076,0.000795164,1546.25,415.879,5.32209,2,140,0.376,21.6
20240531,110142,152.46,1,1,1,39.1007,-96.5632,21.65,96.9498,419.098,23.4176,5.84193,0.833276,1.11169,0.999303,0,0.00179228,0.000409536,2453.78,419.098,1.73147,2,140,0.376,22.0691
20240531,113142,152.48,1,1,1,39.1007,-96.5632,21.62,96.9625,414.704,23.4175,6.12077,0.872841,1.11571,0.999094,0,0.00205471,0.000804721,1499.35,414.704,3.54584,2,140,0.375359,22.1
20240531,120142,152.501,1,1,1,39.1007,-96.5632,22.15,96.96,415.06,23.7544,6.03425,0.862361,1.11123,0.99927,0,0.00184521,0.000683365,1676.99,415.06,3.65262,2,140,0.376,22.5
20240531,123142,152.522,1,1,1,39.1006,-96.5632,22.34,96.9375,417.882,24.4133,5.96987,0.854428,1.11225,0.999226,0,0.00186826,0.000749702,1557.57,417.882,3.22335,2,140,0.375691,22.6
20240531,130142,152.543,1,1,1,39.1006,-96.5632,22.38,96.93,413.695,25.204,6.01963,0.862479,1.1093,0.999347,0,0.00174582,0.000660811,1718.88,413.695,1.00352,2,140,0.375641,22.6
20240531,133142,152.564,1,1,1,39.1007,-96.5632,21.86,96.9085,411.575,23.7183,6.21565,0.887896,1.10819,0.999375,0,0.00172289,0.000870276,1431.82,411.575,2.9405,2,140,0.375,22.7
20240531,140142,152.585,1,1,1,39.1006,-96.5632,23.36,96.9118,400.248,24.5759,6.1671,0.886169,1.11467,0.999171,0,0.00204697,0.000559166,1985.05,400.248,3.22132,2,140,0.375,23.1691
20240531,143142,152.605,1,1,1,39.1006,-96.5632,20.77,96.9,422.086,23.1845,6.0101,0.854963,1.10985,0.999365,0,0.00171833,0.000605888,1833.18,422.086,1.54961,2,140,0.375,22.8641
20240531,150142,152.626,1,1,1,39.1007,-96.5632,19.76,96.8445,421.531,22.7543,6.0269,0.854442,1.10838,0.99944,0,0.00160274,0.000666797,1702.94,421.531,2.17239,2,140,0.375,22.2
20240531,153142,152.647,1,1,1,39.1007,-96.5632,21.26,96.873,410.527,22.6887,6.21319,0.885064,1.11126,0.999258,0,0.00184282,0.00102462,1274.32,410.527,4.28269,2,140,0.374359,22.2028
20240531,160141,152.668,1,1,1,39.1007,-96.5632,22.96,96.8258,398.853,24.6635,6.17098,0.886383,1.11638,0.999142,0,0.00207857,0.000567861,1959.77,398.853,1.32017,2,140,0.374663,22.9022
20240531,163142,152.689,1,1,1,39.1006,-96.5632,22.6,96.7865,412.879,24.6116,6.29861,0.903867,1.11284,0.999257,0,0.00193819,0.00073729,1638.81,412.879,2.65248,2,140,0.375,23.3309
20240531,170142,152.71,1,1,1,39.1007,-96.5632,21.98,96.7825,406.019,23.1299,6.32468,0.904439,1.10659,0.999499,0,0.00160527,0.000657368,1781.87,406.019,1.88495,2,140,0.374332,23
20240531,173142,152.73,1,1,1,39.1006,-96.5632,21.5,96.753,398.28,22.8897,6.06955,0.866532,1.10909,0.999431,0,0.00164553,0.000635515,1761.79,398.28,4.30284,2,140,0.374,23
20240531,180142,152.751,1,1,1,39.1007,-96.5632,21.17,96.7197,407.024,22.7319,5.93258,0.846209,1.11561,0.999206,0,0.00188522,0.000682092,1647.63,407.024,1.09821,2,140,0.374,22.9
20240531,183142,152.772,1,1,1,39.1006,-96.5632,20.78,96.7168,410.769,22.2018,5.79042,0.824416,1.11264,0.999334,0,0.00170141,0.00058769,1813.58,410.769,3.54993,2,140,0.373,22.7
20240531,190142,152.793,1,1,1,39.1006,-96.5632,20.53,96.707,425.041,22.2847,5.73993,0.816713,1.11442,0.99928,0,0.00175441,0.000571124,1855.05,425.041,1.57517,2,140,0.373,22.4
20240531,193142,152.814,1,1,1,39.1006,-96.5632,19.98,96.7288,436.845,22.1855,5.74709,0.81595,1.11824,0.999126,0,0.00190844,0.000708025,1589.28,436.845,5.74323,2,140,0.373,22.1641
20240531,200142,152.835,1,1,1,39.1006,-96.5632,18.93,96.751,437.735,21.0538,5.83133,0.823804,1.1156,0.99922,0,0.00181395,0.000736271,1556.62,437.735,5.61668,2,140,0.373,21.7
20240531,203142,152.855,1,1,1,39.1007,-96.5632,18.37,96.72,435.994,20.5683,5.80085,0.817816,1.11799,0.999146,0,0.00187717,0.000758051,1514.83,435.994,3.21729,2,140,0.372,21.2
20240531,210142,152.876,1,1,1,39.1006,-96.5632,18.28,96.7315,448.679,20.7089,5.69592,0.802745,1.1186,0.999111,0,0.00187086,0.000778032,1480.44,448.679,-0.276829,2,140,0.372,20.9972
20240531,213142,152.897,1,1,1,39.1006,-96.5632,18.1,96.7278,438.583,20.5309,5.75166,0.809984,1.12157,0.998977,0,0.00199494,0.000931988,1307.68,438.583,1.32228,2,140,0.372,20.7309
20240531,220142,152.918,1,1,1,39.1006,-96.5632,17.97,96.782,479.565,20.7774,5.46516,0.769047,1.12224,0.998982,0,0.00193323,0.000760074,1491.37,479.565,7.59679,2,140,0.371972,20.5
20240531,223142,152.939,1,1,1,39.1006,-96.5632,17.65,96.8175,471.437,20.4467,5.44746,0.76515,1.12385,0.998934,0,0.00198673,0.000668962,1615.22,471.437,7.80535,2,140,0.371,20.3309
20240531,230142,152.96,1,1,1,39.1007,-96.5632,16.98,96.7787,484.314,19.4287,5.32388,0.745597,1.12627,0.998875,0,0.0019942,0.000644863,1640.52,484.314,7.79982,2,140,0.371,20.1978
20240531,233142,152.98,1,1,1,39.1007,-96.5632,16.2,96.7357,492.227,18.2659,5.36577,0.748894,1.127,0.99883,0,0.00200318,0.000794414,1434.93,492.227,2.58007,2,140,0.371,19.8315
