LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-870,LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,CHAMBER,CHAMBER
20240526,040042,147.167,1,1,1,46.2325,-89.5377,11.66,94.8558,488.769,12.7308,2.19498,0.314482,1.29098,0.994007,0,0.00204181,0.000150157,2583.12,488.769,-9.04416,2,140,0.283,12.7381
20240526,043042,147.188,1,1,1,46.2325,-89.5377,11.45,94.8855,489.965,12.6626,2.37216,0.339482,1.25708,0.994484,0,0.00196679,0.000772655,929.335,489.965,-6.72007,2,140,0.283,12.7
20240526,050042,147.209,1,1,1,46.2325,-89.5377,11.32,94.8925,496.676,12.7124,2.22034,0.317581,1.247,0.995365,0,0.00176983,0.000373492,1346.98,496.676,-0.624398,2,140,0.282,12.6
20240526,053042,147.23,1,1,1,46.2325,-89.5377,11.54,94.896,522.99,12.983,2.16019,0.309308,1.3132,0.99285,0,0.00214345,0.000378211,1340.81,522.99,0.759787,2,140,0.282,12.5
20240526,060042,147.25,1,1,1,46.2325,-89.5377,11.54,94.921,504.379,12.9425,2.31091,0.330784,1.30868,0.992203,0,0.00226536,0.000788701,923.782,504.379,-13.2036,2,140,0.282,12.4
20240526,063042,147.271,1,1,1,46.2325,-89.5377,11.7,94.9197,493.656,13.1636,2.22772,0.31913,1.24793,0.995247,0,0.00178753,0.000411331,1269.5,493.656,-9.15807,2,140,0.282,12.4
20240526,070042,147.292,1,1,1,46.2325,-89.5377,12.44,94.9155,493.954,13.5198,2.2291,0.320293,1.28251,0.993985,0,0.00203021,0.000368171,1363.91,493.954,-8.34253,2,140,0.282,12.4
20240526,073042,147.313,1,1,1,46.2325,-89.5377,13.1,94.88,516.324,14.1498,2.26095,0.325941,1.25919,0.9947,0,0.00190697,0.000492851,1177.66,516.324,-12.0445,2,140,0.283,12.5
20240526,080042,147.334,1,1,1,46.2325,-89.5377,14.01,94.8903,482.512,14.5887,2.356,0.34084,1.24247,0.995006,0,0.00187126,0.000793402,912.105,482.512,-8.46017,2,140,0.282,12.595
20240526,083042,147.355,1,1,1,46.2325,-89.5377,14.8,94.9208,496.264,15.1344,2.54719,0.369579,1.2117,0.995768,0,0.00176216,0.0012603,789.51,496.264,-11.0303,3,140,0.282,12.7
20240526,090041,147.375,1,1,1,46.2325,-89.5377,15.49,94.926,485.111,15.533,2.33598,0.339883,1.2343,0.995621,0,0.00180873,0.000558762,1093.39,485.111,4.4408,2,140,0.281,12.8
20240526,093041,147.396,1,1,1,46.2325,-89.5377,16.05,94.8997,482.947,15.6287,2.34611,0.342158,1.23998,0.995211,0,0.00186507,0.000650535,1008.91,482.947,-12.8935,2,140,0.281,12.9
20240526,100041,147.417,1,1,1,46.2325,-89.5377,16.65,94.8555,471.494,15.457,2.29865,0.336013,1.25444,0.994952,0,0.00193816,0.000410495,1290.05,471.494,-11.053,2,140,0.281,13
20240526,103041,147.438,1,1,1,46.2325,-89.5377,16.71,94.8382,459.667,14.5941,2.22035,0.324428,1.26226,0.995078,0,0.00192503,7.65002e-05,4700.54,459.667,-5.71946,2,140,0.280387,13.1
20240526,110041,147.459,1,1,1,46.2325,-89.5377,16.89,94.8408,466.209,14.8573,2.47778,0.362341,1.22781,0.995463,0,0.00187027,0.000938541,852.277,466.209,-4.70455,2,140,0.28,13.2
20240526,113041,147.48,1,1,1,46.2325,-89.5377,17.15,94.8315,464.748,14.9534,2.3885,0.349673,1.23514,0.995605,0,0.00186522,0.000455959,1231.64,464.748,-18.1468,2,140,0.28,13.3
20240526,120041,147.5,1,1,1,46.2325,-89.5377,17.18,94.8305,480.5,14.8644,2.37757,0.348063,1.22585,0.995872,0,0.0017808,0.000574667,1086.18,480.5,-9.54724,2,140,0.279282,13.4
20240526,123041,147.521,1,1,1,46.2325,-89.5377,16.89,94.8245,477.747,14.4526,2.42857,0.355071,1.23357,0.995418,0,0.00187979,0.00085665,892.235,477.747,8.20091,2,140,0.279,13.4
20240526,130041,147.542,1,1,1,46.2325,-89.5377,16.51,94.7678,451.094,15.1355,2.35445,0.344194,1.23909,0.995579,0,0.00186098,0.000432221,1247.43,451.094,-0.678278,2,140,0.279,13.4
20240526,133041,147.563,1,1,1,46.2325,-89.5377,16.72,94.7702,454.262,13.8983,2.40654,0.35163,1.23587,0.995461,0,0.00187621,0.000631234,1011.31,454.262,-7.93243,2,140,0.279,13.4
20240526,140041,147.584,1,1,1,46.2325,-89.5377,16.53,94.8125,443.899,13.6948,2.40445,0.350866,1.21184,0.996402,0,0.00167023,0.000632011,999.056,443.899,-3.78302,2,140,0.279,13.5
20240526,143041,147.605,1,1,1,46.2325,-89.5377,15.53,94.826,435.613,13.0007,2.40635,0.349639,1.23548,0.995315,0,0.0018633,0.000803291,870.872,435.613,-3.96116,2,140,0.278,13.4
20240526,150041,147.625,1,1,1,46.2325,-89.5377,14.67,94.8392,453.449,13.8682,2.28922,0.331889,1.23772,0.995697,0,0.00178417,0.000327211,1467.74,453.449,-12.6576,2,140,0.278,13.3
20240526,153041,147.646,1,1,1,46.2325,-89.5377,14.45,94.83,448.891,13.4209,2.36843,0.342994,1.23687,0.995432,0,0.0018358,0.000663437,965.887,448.891,-2.24123,2,140,0.278,13.3
20240526,160041,147.667,1,1,1,46.2325,-89.5377,14.32,94.7623,454.26,13.3758,2.41488,0.349756,1.21472,0.996222,0,0.00167949,0.000699514,954.259,454.26,-15.4516,3,140,0.277718,13.2
20240526,163041,147.688,1,1,1,46.2325,-89.5377,14.23,94.7742,463.451,13.4138,2.3308,0.337473,1.25694,0.994823,0,0.00195379,0.000471683,1178.92,463.451,-14.531,2,140,0.277,13.2
20240526,170041,147.709,1,1,1,46.2325,-89.5377,14.2,94.7555,451.221,13.2567,2.46816,0.357311,1.22142,0.995782,0,0.00177452,0.000844639,874.255,451.221,-19.5793,3,140,0.277,13.2
20240526,173041,147.73,1,1,1,46.2325,-89.5377,13.86,94.7265,461.028,13.6987,2.31245,0.334636,1.26481,0.994738,0,0.00198966,0.000379147,1343.63,461.028,3.25592,2,140,0.277,13.1
20240526,180041,147.75,1,1,1,46.2325,-89.5377,13.76,94.7093,469.844,13.6185,2.42034,0.350165,1.23641,0.995227,0,0.00185972,0.00092057,850.222,469.844,-3.76252,2,140,0.276,13.1
