LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-870,LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,CHAMBER,CHAMBER
20240523,040043,144.167,1,1,1,46.2326,-89.5378,7.53,94.8832,474.193,10.8341,2.10359,0.296349,1.29186,0.993534,0,0.00192246,0.000478754,1093.19,474.193,-8.62177,2,140,0.328569,11.1
20240523,043043,144.188,1,1,1,46.2326,-89.5379,7.69,94.8885,471.559,10.9485,2.13908,0.301538,1.27833,0.994144,0,0.00187438,0.000449647,1142.17,471.559,-0.677713,2,140,0.328,11
20240523,050043,144.209,1,1,1,46.2326,-89.5379,7.69,94.9055,472.749,10.9652,2.19164,0.308905,1.29019,0.99307,0,0.0019952,0.000907331,813.204,472.749,3.58693,2,140,0.328,11
20240523,053043,144.23,1,1,1,46.2326,-89.5378,7.69,94.9392,482.754,10.9629,2.1278,0.299796,1.30946,0.992379,0,0.00205107,0.000774552,869.812,482.754,-1.99423,2,140,0.327669,10.9
20240523,060043,144.251,1,1,1,46.2326,-89.5378,7.94,94.9658,476.934,11.1702,2.21026,0.311672,1.25606,0.994314,0,0.00179558,0.000963882,800.285,476.934,-5.43673,2,140,0.327,10.9
20240523,063043,144.271,1,1,1,46.2325,-89.5378,8.4,94.982,476.545,11.5726,2.02888,0.286615,1.27466,0.994554,0,0.00176663,0.000176982,2096,476.545,-12.9051,2,140,0.327,10.9
20240523,070042,144.292,1,1,1,46.2326,-89.5379,9.27,94.981,484.272,12.2948,2.11483,0.299911,1.24932,0.995048,0,0.00168764,0.000591769,991.077,484.272,-0.07204,2,140,0.327,10.9
20240523,073043,144.313,1,1,1,46.2326,-89.5378,10.24,95.0058,468.295,13.0572,2.18036,0.310446,1.30109,0.992731,0,0.0020824,0.000844167,836.049,468.295,12.1695,2,140,0.326,11
20240523,080043,144.334,1,1,1,46.2326,-89.5379,11.1,95.0195,452.396,13.725,2.32525,0.332228,1.23209,0.995119,0,0.00174655,0.00113489,745.138,452.396,-1.04928,2,140,0.326,11.1
20240523,083042,144.355,1,1,1,46.2326,-89.5378,12.26,95.0345,452.089,14.3762,2.32634,0.333926,1.23312,0.995102,0,0.00176736,0.00112938,747.761,452.089,2.73541,2,140,0.32558,11.3
20240523,090042,144.375,1,1,1,46.2326,-89.5378,13.5,95.0585,443.017,15.0721,2.23618,0.322521,1.25547,0.994605,0,0.00187339,0.000683118,915.148,443.017,-1.89259,2,140,0.325,11.6
20240523,093042,144.396,1,1,1,46.2327,-89.5379,14.38,95.0372,442.142,14.5524,2.40823,0.348296,1.22208,0.995641,0,0.00175871,0.000933876,815.099,442.142,-7.42951,2,140,0.32458,11.8
20240523,100043,144.417,1,1,1,46.2326,-89.5378,15.04,95.0178,436.596,14.4321,2.27776,0.330211,1.22082,0.99612,0,0.00165737,0.000498346,1099.21,436.596,-4.11035,2,140,0.324,12
20240523,103042,144.438,1,1,1,46.2326,-89.5378,16.32,94.9938,434.458,14.509,2.47238,0.360141,1.21771,0.995954,0,0.00178204,0.000855036,855.658,434.458,1.95322,2,140,0.324,12.3188
20240523,110042,144.459,1,1,1,46.2326,-89.5378,16.84,95.0065,443.763,15.3947,2.40711,0.351511,1.26057,0.994378,0,0.00208507,0.00063344,998.687,443.763,-10.0188,2,140,0.323,12.6
20240523,113042,144.48,1,1,1,46.2326,-89.5378,17.51,95.0312,437.127,13.6521,2.45722,0.358935,1.21981,0.995968,0,0.00180153,0.000673142,970.35,437.127,-2.90223,2,140,0.322,12.8
20240523,120042,144.5,1,1,1,46.2326,-89.5378,18.1,95.0585,436.678,14.4108,2.31256,0.33865,1.23146,0.996115,0,0.00179673,1.80203e-05,19229.4,436.678,-5.34005,2,140,0.322,13
20240523,123042,144.521,1,1,1,46.2326,-89.5378,19.63,95.059,432.794,13.6359,2.48071,0.36489,1.21999,0.996046,0,0.00184168,0.000539925,1108.61,432.794,-2.29013,2,140,0.321,13.4
20240523,130042,144.542,1,1,1,46.2326,-89.5378,19.39,95.0723,430.05,12.8986,2.69198,0.395299,1.18817,0.997074,0,0.00166882,0.000814545,915.351,430.05,1.28022,2,140,0.321,13.7
20240523,133042,144.563,1,1,1,46.2326,-89.5378,18.86,95.07,452.975,15.2046,2.61784,0.38464,1.20526,0.996481,0,0.00179819,0.000666821,1029.8,452.975,-8.60086,2,140,0.32,13.8
20240523,140042,144.584,1,1,1,46.2326,-89.5378,20.32,95.0993,434.041,13.7454,2.54108,0.374565,1.235,0.995714,0,0.00202744,0.000270245,1820.06,434.041,-6.1488,2,140,0.319,13.9
20240523,143042,144.605,1,1,1,46.2326,-89.5378,19.48,95.0775,441.136,14.5545,2.60416,0.383155,1.19869,0.99683,0,0.00172809,0.000549541,1138.36,441.136,-3.57864,2,140,0.319,14
20240523,150042,144.625,1,1,1,46.2326,-89.5378,19.93,95.0775,439.912,14.2928,2.57157,0.378828,1.21558,0.996348,0,0.00187366,0.000354413,1508.8,439.912,-6.02161,2,140,0.318,14
20240523,153042,144.646,1,1,1,46.2326,-89.5378,22.02,95.085,432.634,14.2144,2.8515,0.423034,1.1845,0.997234,0,0.00175321,0.000708647,1029.59,432.634,-0.86631,2,140,0.317481,14.1519
20240523,160042,144.667,1,1,1,46.2326,-89.5378,19.31,95.077,449.589,14.8698,2.81921,0.414693,1.18666,0.997151,0,0.00173252,0.000711262,1032.63,449.589,-9.99389,2,140,0.317,14.3
20240523,163042,144.688,1,1,1,46.2326,-89.5378,19.46,95.067,455.789,14.9683,2.76404,0.406878,1.18598,0.997186,0,0.00169179,0.000744893,1002.01,455.789,-2.3416,2,140,0.316,14.3
20240523,170042,144.709,1,1,1,46.2326,-89.5378,18.06,95.0705,513.416,15.7361,2.6744,0.392077,1.21253,0.996422,0,0.00190301,0.000455219,1374.71,513.416,0.854489,2,140,0.316,14.2812
20240523,173042,144.73,1,1,1,46.2326,-89.5378,17.9,95.0628,508.094,15.6956,2.85017,0.41764,1.22229,0.995426,0,0.00212517,0.00112969,877.789,508.094,-1.51912,2,140,0.315,14.2
20240523,180042,144.75,1,1,1,46.2326,-89.5378,17.97,95.0727,471.258,15.11,2.74923,0.402659,1.19503,0.996932,0,0.00177059,0.000636205,1104.16,471.258,-2.05488,2,140,0.315,14.2
20240523,183042,144.771,1,1,1,46.2326,-89.5378,17.39,95.0693,503.834,15.557,2.75624,0.403087,1.20222,0.996484,0,0.00184684,0.000751875,1039.94,503.834,-21.1997,3,140,0.314,14.1
20240523,190042,144.792,1,1,1,46.2326,-89.5378,16.77,95.0885,520.71,15.2586,2.58933,0.377661,1.23928,0.995353,0,0.00207006,0.000491701,1288.78,520.71,-10.44,2,140,0.314,14.1
20240523,193042,144.813,1,1,1,46.2326,-89.5378,16,95.095,536.289,15.0216,2.62869,0.382259,1.22137,0.995909,0,0.0019337,0.000643312,1130.49,536.289,-7.48316,2,140,0.313331,14
20240523,200042,144.834,1,1,1,46.2326,-89.5378,15.17,95.1302,499.484,13.7748,2.71276,0.392712,1.19766,0.996765,0,0.00175031,0.000690808,1067.96,499.484,-12.2244,2,140,0.313,13.9
20240523,203042,144.855,1,1,1,46.2326,-89.5378,14.39,95.1612,536.094,13.5692,2.55575,0.368796,1.23914,0.995306,0,0.00201937,0.000495182,1280.86,536.094,-22.3738,3,140,0.313,13.7
20240523,210042,144.875,1,1,1,46.2326,-89.5378,13.52,95.2,529.128,13.3486,2.48696,0.357551,1.21955,0.996147,0,0.00179441,0.000415379,1389.91,529.128,-18.4536,2,140,0.312149,13.6
20240523,213042,144.896,1,1,1,46.2326,-89.5378,12.84,95.2418,494.253,12.5157,2.62234,0.375612,1.22775,0.995464,0,0.00196062,0.000819789,952.434,494.253,-7.45885,2,140,0.312,13.4
20240523,220042,144.917,1,1,1,46.2326,-89.5378,12.24,95.2565,467.684,11.8514,2.59574,0.370747,1.21355,0.996169,0,0.0018068,0.000791345,936.186,467.684,8.80519,2,140,0.312,13.3
20240523,223042,144.938,1,1,1,46.2326,-89.5378,11.84,95.2715,502.152,12.3719,2.62959,0.375192,1.22288,0.995372,0,0.00191374,0.00110556,841.519,502.152,-7.80522,2,140,0.312,13.1149
20240523,230042,144.959,1,1,1,46.2326,-89.5378,11.48,95.2605,502.463,12.0182,2.45412,0.349615,1.25306,0.994741,0,0.00202193,0.000549542,1138.66,502.463,-12.8805,2,140,0.311,13
20240523,233042,144.98,1,1,1,46.2326,-89.5378,10.86,95.297,464.368,11.0291,2.43139,0.345171,1.2429,0.99513,0,0.00191952,0.000605759,1034.18,464.368,-2.96725,2,140,0.311,12.8
