LI-8250,LI-8250,LI-8250,LI-8250,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,LI-8250,LI-870,LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,FLUX_LI-870,CHAMBER,CHAMBER
20240603,153142,155.647,1,1,1,47.1284,-99.2415,24.7,93.676,418.382,19.7543,3.67087,0.511619,1.17947,0.997839,0,0.0018327,0.000954932,954.147,418.382,3.95874,2,140,0.212,17.5
20240603,160142,155.668,1,1,1,47.1283,-99.2415,26.84,93.656,418.141,19.9469,3.7874,0.53186,1.17438,0.998012,0,0.00182275,0.000980803,960.411,418.141,4.40714,2,140,0.212,17.3
20240603,163142,155.689,1,1,1,47.1284,-99.2415,26.52,93.583,418.736,20.7375,3.65924,0.514173,1.18897,0.99754,0,0.00199044,0.000796946,1063.92,418.736,-0.716326,2,140,0.212,17.4
20240603,170142,155.71,1,1,1,47.1284,-99.2415,26.07,93.564,416.42,19.5383,3.52614,0.494243,1.18422,0.997813,0,0.00183452,0.000663442,1161.39,416.42,2.93434,2,140,0.212,17.4
20240603,173142,155.73,1,1,1,47.1284,-99.2415,25.65,93.5208,417.372,18.7766,3.32546,0.46529,1.21246,0.99683,0,0.0021025,0.000568967,1235.15,417.372,3.62693,2,140,0.212,17.2746
20240603,180142,155.751,1,1,1,47.1284,-99.2415,22.5,93.4693,416.764,18.2702,3.06473,0.424318,1.20636,0.997142,0,0.00182887,0.00052026,1232.35,416.764,3.18175,2,140,0.211,16.9
20240603,183142,155.772,1,1,1,47.1284,-99.2415,25.22,93.4952,415.557,19.4988,3.03292,0.424156,1.20963,0.996884,0,0.00188001,0.000648603,1069.51,415.557,0.133747,2,140,0.211,16.4
20240603,190142,155.793,1,1,1,47.1284,-99.2415,23.6,93.4522,416.989,18.1845,2.73897,0.380616,1.22316,0.996718,0,0.00181381,0.00022554,2104.56,416.989,0.644555,2,140,0.211,16
20240603,193142,155.814,1,1,1,47.1284,-99.2415,21.26,93.3915,418.443,17.5627,2.72302,0.375441,1.22921,0.996183,0,0.00183391,0.0006999,954.863,418.443,1.66458,2,140,0.210331,15.5746
20240603,200142,155.835,1,1,1,47.1283,-99.2416,19.88,93.3818,421.166,17.8799,2.52303,0.346369,1.25502,0.995628,0,0.0019016,0.000249715,1808.23,421.166,1.67315,2,140,0.21,15.1414
20240603,203142,155.855,1,1,1,47.1284,-99.2416,18.73,93.3935,424.305,17.2003,2.63115,0.359506,1.24184,0.995546,0,0.00186088,0.00090912,819.749,424.305,4.78608,2,140,0.21,14.8
20240603,210142,155.876,1,1,1,47.1284,-99.2416,17.75,93.337,428.265,17.1996,2.44221,0.332772,1.25693,0.995417,0,0.00183304,0.000442322,1180.59,428.265,2.62385,2,140,0.21,14.4746
20240603,213142,155.897,1,1,1,47.1284,-99.2416,17.95,93.3187,430.605,18.0418,2.38591,0.325701,1.27103,0.995106,0,0.00189542,0.000233402,1826.06,430.605,0.735214,2,140,0.209669,14.2
20240603,220142,155.918,1,1,1,47.1283,-99.2416,18.11,93.2923,429.49,18.7349,2.4918,0.340679,1.28483,0.993917,0,0.00208179,0.000793417,858.872,429.49,1.44648,2,140,0.209,14
20240603,223142,155.939,1,1,1,47.1284,-99.2416,17.62,93.2623,432.745,18.7928,2.26989,0.309936,1.30262,0.994232,0,0.00200452,2.18244e-05,14634.1,432.745,1.12053,2,140,0.209,13.9
20240603,230142,155.96,1,1,1,47.1284,-99.2416,17.3,93.201,434.131,18.6606,2.43549,0.332347,1.23996,0.995961,0,0.00168567,0.000627584,963.698,434.131,4.07513,2,140,0.209,13.8
20240603,233142,155.98,1,1,1,47.1284,-99.2416,17.11,93.1768,432.047,18.8176,2.51507,0.343125,1.26093,0.994988,0,0.00190707,0.000789196,866.825,432.047,4.23247,2,140,0.209,13.7
